Czas(s),PPG_Surowe(ADC)
41.888,-19929
41.892,-19929
41.896,-19929
41.900,-19929
41.904,-19929
41.908,-19929
41.912,-19929
41.916,-19929
41.920,-19929
41.924,-19965
41.928,-19965
41.932,-19965
41.936,-19965
41.940,-19965
41.944,-19965
41.948,-19965
41.952,-19965
41.956,-19965
41.960,-19965
41.964,-19892
41.968,-19892
41.972,-19892
41.976,-19892
41.980,-19892
41.984,-19892
41.988,-19892
41.992,-19892
41.996,-19892
42.000,-19899
42.004,-19899
42.008,-19899
42.012,-19899
42.016,-19899
42.020,-19899
42.024,-19899
42.028,-19899
42.032,-19899
42.036,-19899
42.040,-19903
42.044,-19903
42.048,-19903
42.052,-19903
42.056,-19903
42.060,-19903
42.064,-19903
42.068,-19903
42.072,-19903
42.076,-19903
42.080,-19886
42.084,-19886
42.088,-19886
42.092,-19886
42.096,-19886
42.100,-19886
42.104,-19886
42.108,-19886
42.112,-19886
42.116,-19888
42.120,-19888
42.124,-19888
42.128,-19888
42.132,-19888
42.136,-19888
42.140,-19888
42.144,-19888
42.148,-19888
42.152,-19888
42.156,-19871
42.160,-19871
42.164,-19871
42.168,-19871
42.172,-19871
42.176,-19871
42.180,-19871
42.184,-19871
42.188,-19871
42.192,-19874
42.196,-19874
42.200,-19874
42.204,-19874
42.208,-19874
42.212,-19874
42.216,-19874
42.220,-19874
42.224,-19874
42.228,-19874
42.232,-19875
42.236,-19875
42.240,-19875
42.244,-19875
42.248,-19875
42.252,-19875
42.256,-19875
42.260,-19875
42.264,-19875
42.268,-19854
42.272,-19854
42.276,-19854
42.280,-19854
42.284,-19854
42.288,-19854
42.292,-19854
42.296,-19854
42.300,-19854
42.304,-19854
42.308,-19821
42.312,-19821
42.316,-19821
42.320,-19821
42.324,-19821
42.328,-19821
42.332,-19821
42.336,-19821
42.340,-19821
42.344,-19809
42.348,-19809
42.352,-19809
42.356,-19809
42.360,-19809
42.364,-19809
42.368,-19809
42.372,-19809
42.376,-19809
42.380,-19809
42.384,-19826
42.388,-19826
42.392,-19826
42.396,-19826
42.400,-19826
42.404,-19826
42.408,-19826
42.412,-19826
42.416,-19826
42.420,-19854
42.424,-19854
42.428,-19854
42.432,-19854
42.436,-19854
42.440,-19854
42.444,-19854
42.448,-19854
42.452,-19854
42.456,-19854
42.460,-19816
42.464,-19816
42.468,-19816
42.472,-19816
42.476,-19816
42.480,-19816
42.484,-19816
42.488,-19816
42.492,-19816
42.496,-19828
42.500,-19828
42.504,-19828
42.508,-19828
42.512,-19828
42.516,-19828
42.520,-19828
42.524,-19828
42.528,-19828
42.532,-19828
42.536,-19824
42.540,-19824
42.544,-19824
42.548,-19824
42.552,-19824
42.556,-19824
42.560,-19824
42.564,-19824
42.568,-19824
42.572,-19824
42.576,-19824
42.580,-19824
42.584,-19824
42.588,-19824
42.592,-19824
42.596,-19824
42.600,-19824
42.604,-19824
42.608,-19824
42.612,-19795
42.616,-19795
42.620,-19795
42.624,-19795
42.628,-19795
42.632,-19795
42.636,-19795
42.640,-19795
42.644,-19795
42.648,-19779
42.652,-19779
42.656,-19779
42.660,-19779
42.664,-19779
42.668,-19779
42.672,-19779
42.676,-19779
42.680,-19779
42.684,-19779
42.688,-19762
42.692,-19762
42.696,-19762
42.700,-19762
42.704,-19762
42.708,-19762
42.712,-19762
42.716,-19762
42.720,-19762
42.724,-19757
42.728,-19757
42.732,-19757
42.736,-19757
42.740,-19757
42.744,-19757
42.748,-19757
42.752,-19757
42.756,-19757
42.760,-19757
42.764,-19757
42.768,-19732
42.772,-19732
42.776,-19732
42.780,-19732
42.784,-19732
42.788,-19732
42.792,-19732
42.796,-19732
42.800,-19739
42.804,-19739
42.808,-19739
42.812,-19739
42.816,-19739
42.820,-19739
42.824,-19739
42.828,-19739
42.832,-19739
42.836,-19739
42.840,-19739
42.844,-19709
42.848,-19709
42.852,-19709
42.856,-19709
42.860,-19709
42.864,-19709
42.868,-19709
42.872,-19709
42.876,-19709
42.880,-19710
42.884,-19710
42.888,-19710
42.892,-19710
42.896,-19710
42.900,-19710
42.904,-19710
42.908,-19710
42.912,-19710
42.916,-19710
42.920,-19677
42.924,-19677
42.928,-19677
42.932,-19677
42.936,-19677
42.940,-19677
42.944,-19677
42.948,-19677
42.952,-19677
42.956,-19677
42.960,-19698
42.964,-19698
42.968,-19698
42.972,-19698
42.976,-19698
42.980,-19698
42.984,-19698
42.988,-19698
42.992,-19698
42.996,-19687
43.000,-19687
43.004,-19687
43.008,-19687
43.012,-19687
43.016,-19687
43.020,-19687
43.024,-19687
43.028,-19687
43.032,-19687
43.036,-19685
43.040,-19685
43.044,-19685
43.048,-19685
43.052,-19685
43.056,-19685
43.060,-19685
43.064,-19685
43.068,-19685
43.072,-19651
43.076,-19651
43.080,-19651
43.084,-19651
43.088,-19651
43.092,-19651
43.096,-19651
43.100,-19651
43.104,-19651
43.108,-19651
43.112,-19642
43.116,-19642
43.120,-19642
43.124,-19642
43.128,-19642
43.132,-19642
43.136,-19642
43.140,-19642
43.144,-19642
43.148,-19645
43.152,-19645
43.156,-19645
43.160,-19645
43.164,-19645
43.168,-19645
43.172,-19645
43.176,-19645
43.180,-19645
43.184,-19645
43.188,-19628
43.192,-19628
43.196,-19628
43.200,-19628
43.204,-19628
43.208,-19628
43.212,-19628
43.216,-19628
43.220,-19628
43.224,-19618
43.228,-19618
43.232,-19618
43.236,-19618
43.240,-19618
43.244,-19618
43.248,-19618
43.252,-19618
43.256,-19618
43.260,-19618
43.264,-19608
43.268,-19608
43.272,-19608
43.276,-19608
43.280,-19608
43.284,-19608
43.288,-19608
43.292,-19608
43.296,-19608
43.300,-19609
43.304,-19609
43.308,-19609
43.312,-19609
43.316,-19609
43.320,-19609
43.324,-19609
43.328,-19609
43.332,-19609
43.336,-19609
43.340,-19619
43.344,-19619
43.348,-19619
43.352,-19619
43.356,-19619
43.360,-19619
43.364,-19619
43.368,-19619
43.372,-19619
43.376,-19624
43.380,-19624
43.384,-19624
43.388,-19624
43.392,-19624
43.396,-19624
43.400,-19624
43.404,-19624
43.408,-19624
43.412,-19624
43.416,-19576
43.420,-19576
43.424,-19576
43.428,-19576
43.432,-19576
43.436,-19576
43.440,-19576
43.444,-19576
43.448,-19576
43.452,-19571
43.456,-19571
43.460,-19571
43.464,-19571
43.468,-19571
43.472,-19571
43.476,-19571
43.480,-19571
43.484,-19571
43.488,-19571
43.492,-19575
43.496,-19575
43.500,-19575
43.504,-19575
43.508,-19575
43.512,-19575
43.516,-19575
43.520,-19575
43.524,-19575
43.528,-19585
43.532,-19585
43.536,-19585
43.540,-19585
43.544,-19585
43.548,-19585
43.552,-19585
43.556,-19585
43.560,-19585
43.564,-19585
43.568,-19578
43.572,-19578
43.576,-19578
43.580,-19578
43.584,-19578
43.588,-19578
43.592,-19578
43.596,-19578
43.600,-19578
43.604,-19539
43.608,-19539
43.612,-19539
43.616,-19539
43.620,-19539
43.624,-19539
43.628,-19539
43.632,-19539
43.636,-19539
43.640,-19539
43.644,-19494
43.648,-19494
43.652,-19494
43.656,-19494
43.660,-19494
43.664,-19494
43.668,-19494
43.672,-19494
43.676,-19494
43.680,-19499
43.684,-19499
43.688,-19499
43.692,-19499
43.696,-19499
43.700,-19499
43.704,-19499
43.708,-19499
43.712,-19499
43.716,-19499
43.720,-19509
43.724,-19509
43.728,-19509
43.732,-19509
43.736,-19509
43.740,-19509
43.744,-19509
43.748,-19509
43.752,-19509
43.756,-19509
43.760,-19477
43.764,-19477
43.768,-19477
43.772,-19477
43.776,-19477
43.780,-19477
43.784,-19477
43.788,-19477
43.792,-19477
43.796,-19468
43.800,-19468
43.804,-19468
43.808,-19468
43.812,-19468
43.816,-19468
43.820,-19468
43.824,-19468
43.828,-19468
43.832,-19468
43.836,-19468
43.840,-19472
43.844,-19472
43.848,-19472
43.852,-19472
43.856,-19472
43.860,-19472
43.864,-19472
43.868,-19472
43.872,-19472
43.876,-19479
43.880,-19479
43.884,-19479
43.888,-19479
43.892,-19479
43.896,-19479
43.900,-19479
43.904,-19479
43.908,-19479
43.912,-19479
43.916,-19486
43.920,-19486
43.924,-19486
43.928,-19486
43.932,-19486
43.936,-19486
43.940,-19486
43.944,-19486
43.948,-19486
43.952,-19493
43.956,-19493
43.960,-19493
43.964,-19493
43.968,-19493
43.972,-19493
43.976,-19493
43.980,-19493
43.984,-19493
43.988,-19493
43.992,-19498
43.996,-19498
44.000,-19498
44.004,-19498
44.008,-19498
44.012,-19498
44.016,-19498
44.020,-19498
44.024,-19498
44.028,-19549
44.032,-19549
44.036,-19549
44.040,-19549
44.044,-19549
44.048,-19549
44.052,-19549
44.056,-19549
44.060,-19549
44.064,-19549
44.068,-19605
44.072,-19605
44.076,-19605
44.080,-19605
44.084,-19605
44.088,-19605
44.092,-19605
44.096,-19605
44.100,-19605
44.104,-19640
44.108,-19640
44.112,-19640
44.116,-19640
44.120,-19640
44.124,-19640
44.128,-19640
44.132,-19640
44.136,-19640
44.140,-19640
44.144,-19716
44.148,-19716
44.152,-19716
44.156,-19716
44.160,-19716
44.164,-19716
44.168,-19716
44.172,-19716
44.176,-19716
44.180,-19761
44.184,-19761
44.188,-19761
44.192,-19761
44.196,-19761
44.200,-19761
44.204,-19761
44.208,-19761
44.212,-19761
44.216,-19761
44.220,-19829
44.224,-19829
44.228,-19829
44.232,-19829
44.236,-19829
44.240,-19829
44.244,-19829
44.248,-19829
44.252,-19829
44.256,-19902
44.260,-19902
44.264,-19902
44.268,-19902
44.272,-19902
44.276,-19902
44.280,-19902
44.284,-19902
44.288,-19902
44.292,-19902
44.296,-19939
44.300,-19939
44.304,-19939
44.308,-19939
44.312,-19939
44.316,-19939
44.320,-19939
44.324,-19939
44.328,-19939
44.332,-19973
44.336,-19973
44.340,-19973
44.344,-19973
44.348,-19973
44.352,-19973
44.356,-19973
44.360,-19973
44.364,-19973
44.368,-19973
44.372,-19975
44.376,-19975
44.380,-19975
44.384,-19975
44.388,-19975
44.392,-19975
44.396,-19975
44.400,-19975
44.404,-19975
44.408,-19980
44.412,-19980
44.416,-19980
44.420,-19980
44.424,-19980
44.428,-19980
44.432,-19980
44.436,-19980
44.440,-19980
44.444,-19980
44.448,-19978
44.452,-19978
44.456,-19978
44.460,-19978
44.464,-19978
44.468,-19978
44.472,-19978
44.476,-19978
44.480,-19978
44.484,-19986
44.488,-19986
44.492,-19986
44.496,-19986
44.500,-19986
44.504,-19986
44.508,-19986
44.512,-19986
44.516,-19986
44.520,-19986
44.524,-19996
44.528,-19996
44.532,-19996
44.536,-19996
44.540,-19996
44.544,-19996
44.548,-19996
44.552,-19996
44.556,-19996
44.560,-19993
44.564,-19993
44.568,-19993
44.572,-19993
44.576,-19993
44.580,-19993
44.584,-19993
44.588,-19993
44.592,-19993
44.596,-19993
44.600,-20041
44.604,-20041
44.608,-20041
44.612,-20041
44.616,-20041
44.620,-20041
44.624,-20041
44.628,-20041
44.632,-20041
44.636,-20041
44.640,-20087
44.644,-20087
44.648,-20087
44.652,-20087
44.656,-20087
44.660,-20087
44.664,-20087
44.668,-20087
44.672,-20087
44.676,-20100
44.680,-20100
44.684,-20100
44.688,-20100
44.692,-20100
44.696,-20100
44.700,-20100
44.704,-20100
44.708,-20100
44.712,-20100
44.716,-20123
44.720,-20123
44.724,-20123
44.728,-20123
44.732,-20123
44.736,-20123
44.740,-20123
44.744,-20123
44.748,-20123
44.752,-20126
44.756,-20126
44.760,-20126
44.764,-20126
44.768,-20126
44.772,-20126
44.776,-20126
44.780,-20126
44.784,-20126
44.788,-20126
44.792,-20141
44.796,-20141
