Czas_Wzgledny(s),EKG_Surowe(mV),PPG_Surowe(ADC)
232.408,-2.208,3109
232.412,-1.895,3109
232.416,-1.448,3109
232.420,-0.902,3109
232.424,-0.350,3109
232.428,0.225,3109
232.432,0.772,3109
232.436,1.210,3109
232.440,1.462,3114
232.444,1.528,3114
232.448,1.390,3114
232.452,1.073,3114
232.456,0.623,3114
232.460,0.098,3114
232.464,-0.458,3114
232.468,-1.028,3114
232.472,-1.567,3114
232.476,-1.992,3114
232.480,-2.285,3119
232.484,-1.847,3119
232.488,-1.387,3119
232.492,-0.855,3119
232.496,-0.302,3119
232.500,0.268,3119
232.504,0.828,3119
232.508,1.260,3119
232.512,1.525,3118
232.516,1.583,3118
232.520,1.452,3118
232.524,1.133,3118
232.528,0.662,3118
232.532,0.128,3118
232.536,-0.445,3118
232.540,-1.035,3118
232.544,-1.613,3118
232.548,-2.038,3118
232.552,-2.288,3123
232.556,-2.340,3123
232.560,-1.820,3123
232.564,-1.423,3123
232.568,-0.880,3123
232.572,-0.328,3123
232.576,0.258,3123
232.580,0.812,3123
232.584,1.248,3123
232.588,1.505,3119
232.592,1.575,3119
232.596,1.448,3119
232.600,1.115,3119
232.604,0.662,3119
232.608,0.113,3119
232.612,-0.448,3119
232.616,-1.028,3119
232.620,-1.577,3119
232.624,-2.007,3119
232.628,-2.250,3128
232.632,-2.303,3128
232.636,-2.172,3128
232.640,-1.308,3128
232.644,-0.843,3128
232.648,-0.320,3128
232.652,0.265,3128
232.656,0.833,3128
232.660,1.238,3128
232.664,1.498,3126
232.668,1.567,3126
232.672,1.433,3126
232.676,1.113,3126
232.680,0.657,3126
232.684,0.130,3126
232.688,-0.438,3126
232.692,-1.030,3126
232.696,-1.577,3126
232.700,-1.998,3126
232.704,-2.228,3137
232.708,-2.295,3137
232.712,-2.152,3137
232.716,-1.840,3137
232.720,-0.750,3137
232.724,-0.292,3137
232.728,0.278,3137
232.732,0.828,3137
232.736,1.250,3137
232.740,1.498,3122
232.744,1.558,3122
232.748,1.423,3122
232.752,1.105,3122
232.756,0.652,3122
232.760,0.117,3122
232.764,-0.443,3122
232.768,-1.020,3122
232.772,-1.570,3122
232.776,-2.002,3122
232.780,-2.248,3127
232.784,-2.310,3127
232.788,-2.180,3127
232.792,-1.867,3127
232.796,-1.413,3127
232.800,-0.217,3127
232.804,0.268,3127
232.808,0.818,3127
232.812,1.238,3127
232.816,1.502,3132
232.820,1.575,3132
232.824,1.452,3132
232.828,1.140,3132
232.832,0.700,3132
232.836,0.158,3132
232.840,-0.390,3132
232.844,-0.975,3132
232.848,-1.538,3132
232.852,-1.972,3132
232.856,-2.223,3152
232.860,-2.303,3152
232.864,-2.178,3152
232.868,-1.873,3152
232.872,-1.423,3152
232.876,-0.897,3152
232.880,0.338,3152
232.884,0.782,3152
232.888,1.218,3152
232.892,1.478,3121
232.896,1.538,3121
232.900,1.400,3121
232.904,1.077,3121
232.908,0.620,3121
232.912,0.090,3121
232.916,-0.487,3121
232.920,-1.067,3121
232.924,-1.627,3121
232.928,-2.053,3121
232.932,-2.292,3140
232.936,-2.353,3140
232.940,-2.220,3140
232.944,-1.905,3140
232.948,-1.452,3140
232.952,-0.902,3140
232.956,-0.347,3140
232.960,0.877,3140
232.964,1.235,3140
232.968,1.502,3133
232.972,1.575,3133
232.976,1.460,3133
232.980,1.137,3133
232.984,0.688,3133
232.988,0.142,3133
232.992,-0.417,3133
232.996,-1.018,3133
233.000,-1.575,3133
233.004,-2.013,3133
233.008,-2.257,3134
233.012,-2.328,3134
233.016,-2.192,3134
233.020,-1.897,3134
233.024,-1.448,3134
233.028,-0.900,3134
233.032,-0.347,3134
233.036,0.237,3134
233.040,1.302,3134
233.044,1.528,3127
233.048,1.427,3127
233.052,1.140,3127
233.056,0.675,3127
233.060,0.140,3127
233.064,-0.420,3127
233.068,-1.012,3127
233.072,-1.573,3127
233.076,-2.018,3127
233.080,-2.263,3140
233.084,-2.337,3140
233.088,-2.192,3140
233.092,-1.887,3140
233.096,-1.425,3140
233.100,-0.887,3140
233.104,-0.338,3140
233.108,0.245,3140
233.112,0.792,3140
233.116,1.235,3140
233.120,1.550,3123
233.124,1.093,3123
233.128,0.657,3123
233.132,0.128,3123
233.136,-0.430,3123
233.140,-1.018,3123
233.144,-1.577,3123
233.148,-2.013,3123
233.152,-2.263,3122
233.156,-2.335,3122
233.160,-2.203,3122
233.164,-1.893,3122
233.168,-1.450,3122
233.172,-0.905,3122
233.176,-0.362,3122
233.180,0.220,3122
233.184,0.777,3122
233.188,1.218,3122
233.192,1.488,3115
233.196,1.548,3115
233.200,1.052,3115
233.204,0.682,3115
233.208,0.152,3115
233.212,-0.393,3115
233.216,-0.983,3115
233.220,-1.542,3115
233.224,-1.978,3115
233.228,-2.228,3115
233.232,-2.308,3118
233.236,-2.183,3118
233.240,-1.875,3118
233.244,-1.423,3118
233.248,-0.890,3118
233.252,-0.347,3118
233.256,0.233,3118
233.260,0.780,3118
233.264,1.228,3118
233.268,1.478,3118
233.272,1.542,3111
233.276,1.400,3111
233.280,0.557,3111
233.284,0.117,3111
233.288,-0.443,3111
233.292,-1.020,3111
233.296,-1.580,3111
233.300,-2.013,3111
233.304,-2.268,3111
233.308,-2.337,3100
233.312,-2.195,3100
233.316,-1.887,3100
233.320,-1.423,3100
233.324,-0.882,3100
233.328,-0.323,3100
233.332,0.278,3100
233.336,0.835,3100
233.340,1.268,3100
233.344,1.532,3100
233.348,1.590,3110
233.352,1.462,3110
233.356,1.135,3110
233.360,0.043,3110
233.364,-0.430,3110
233.368,-1.022,3110
233.372,-1.573,3110
233.376,-2.007,3110
233.380,-2.250,3110
233.384,-2.312,3103
233.388,-2.188,3103
233.392,-1.883,3103
233.396,-1.425,3103
233.400,-0.902,3103
233.404,-0.352,3103
233.408,0.223,3103
233.412,0.772,3103
233.416,1.218,3103
233.420,1.482,3103
233.424,1.558,3098
233.428,1.438,3098
233.432,1.113,3098
233.436,0.693,3098
233.440,-0.485,3098
233.444,-0.978,3098
233.448,-1.545,3098
233.452,-1.982,3098
233.456,-2.243,3098
233.460,-2.303,3111
233.464,-2.175,3111
233.468,-1.883,3111
233.472,-1.442,3111
233.476,-0.897,3111
233.480,-0.350,3111
233.484,0.228,3111
233.488,0.780,3111
233.492,1.225,3111
233.496,1.488,3111
233.500,1.548,3109
233.504,1.423,3109
233.508,1.103,3109
233.512,0.655,3109
233.516,0.128,3109
233.520,-1.107,3109
233.524,-1.567,3109
233.528,-2.007,3109
233.532,-2.257,3109
233.536,-2.322,3126
233.540,-2.188,3126
233.544,-1.873,3126
233.548,-1.417,3126
233.552,-0.882,3126
233.556,-0.333,3126
233.560,0.253,3126
233.564,0.787,3126
233.568,1.232,3126
233.572,1.502,3126
233.576,1.573,3109
233.580,1.452,3109
233.584,1.137,3109
233.588,0.688,3109
233.592,0.142,3109
233.596,-0.420,3109
233.600,-1.653,3109
233.604,-2.010,3109
233.608,-2.263,3109
233.612,-2.330,3116
233.616,-2.195,3116
233.620,-1.895,3116
233.624,-1.445,3116
233.628,-0.902,3116
233.632,-0.352,3116
233.636,0.223,3116
233.640,0.772,3116
233.644,1.210,3116
233.648,1.472,3116
233.652,1.548,3116
233.656,1.423,3116
233.660,1.105,3116
233.664,0.657,3116
233.668,0.133,3116
233.672,-0.422,3116
233.676,-1.008,3116
233.680,-2.092,3116
233.684,-2.270,3116
233.688,-2.328,3130
233.692,-2.192,3130
233.696,-1.857,3130
233.700,-1.442,3130
233.704,-0.900,3130
233.708,-0.338,3130
233.712,0.247,3130
233.716,0.792,3130
233.720,1.248,3130
233.724,1.525,3130
233.728,1.593,3123
233.732,1.472,3123
233.736,1.157,3123
233.740,0.705,3123
233.744,0.170,3123
233.748,-0.388,3123
233.752,-0.978,3123
233.756,-1.532,3123
233.760,-2.260,3123
233.764,-2.337,3131
233.768,-1.853,3131
233.772,-1.440,3131
233.776,-0.897,3131
233.780,-0.345,3131
233.784,0.230,3131
233.788,0.782,3131
233.792,1.228,3131
233.796,1.500,3131
233.800,1.573,3136
233.804,1.452,3136
233.808,1.147,3136
233.812,0.688,3136
233.816,0.102,3136
233.820,-0.405,3136
233.824,-0.983,3136
233.828,-1.532,3136
233.832,-1.980,3136
233.836,-2.245,3136
233.840,-2.165,3136
233.844,-1.442,3136
233.848,-0.907,3136
233.852,-0.365,3136
233.856,0.220,3136
233.860,0.767,3136
233.864,1.218,3136
233.868,1.488,3136
233.872,1.558,3135
233.876,1.430,3135
233.880,1.133,3135
233.884,0.672,3135
233.888,0.147,3135
233.892,-0.410,3135
233.896,-0.990,3135
233.900,-1.548,3135
233.904,-1.988,3135
233.908,-2.252,3135
233.912,-2.310,3129
233.916,-2.192,3129
233.920,-1.350,3129
233.924,-0.902,3129
233.928,-0.347,3129
233.932,0.233,3129
233.936,0.787,3129
233.940,1.248,3129
233.944,1.548,3129
233.948,1.597,3108
233.952,1.472,3108
233.956,1.167,3108
233.960,0.713,3108
233.964,0.188,3108
233.968,-0.372,3108
233.972,-0.968,3108
233.976,-1.532,3108
233.980,-1.982,3108
233.984,-2.243,3108
233.988,-2.308,3133
233.992,-2.192,3133
233.996,-1.900,3133
234.000,-0.818,3133
234.004,-0.323,3133
234.008,0.233,3133
234.012,0.787,3133
234.016,1.232,3133
234.020,1.518,3133
234.024,1.587,3130
234.028,1.462,3130
234.032,1.153,3130
234.036,0.693,3130
234.040,0.152,3130
234.044,-0.407,3130
234.048,-1.002,3130
234.052,-1.562,3130
234.056,-2.007,3130
234.060,-2.260,3130
234.064,-2.328,3116
234.068,-2.208,3116
234.072,-1.905,3116
234.076,-1.452,3116
234.080,-0.255,3116
234.084,0.263,3116
234.088,0.787,3116
234.092,1.232,3116
234.096,1.512,3116
234.100,1.595,3111
234.104,1.468,3111
234.108,1.163,3111
234.112,0.703,3111
234.116,0.172,3111
234.120,-0.393,3111
234.124,-0.983,3111
234.128,-1.548,3111
234.132,-1.992,3111
234.136,-2.252,3111
234.140,-2.328,3126
234.144,-2.205,3126
234.148,-1.903,3126
234.152,-1.455,3126
234.156,-0.912,3126
234.160,0.292,3126
234.164,1.300,3126
234.168,1.492,3126
234.172,1.558,3132
234.176,1.433,3132
234.180,1.117,3132
234.184,0.675,3132
234.188,0.145,3132
234.192,-0.412,3132
234.196,-1.002,3132
234.200,-1.583,3132
234.204,-2.018,3132
234.208,-2.268,3132
234.212,-2.340,3138
234.216,-2.228,3138
234.220,-1.935,3138
234.224,-1.465,3138
234.228,-0.943,3138
234.232,-0.390,3138
234.236,0.193,3138
234.240,1.275,3138
234.244,1.502,3138
234.248,1.590,3138
234.252,1.475,3124
234.256,1.167,3124
234.260,0.713,3124
234.264,0.188,3124
234.268,-0.378,3124
234.272,-0.973,3124
234.276,-1.532,3124
234.280,-1.972,3124
234.284,-2.228,3124
234.288,-2.310,3124
234.292,-2.192,3118
234.296,-1.895,3118
234.300,-1.452,3118
234.304,-0.910,3118
234.308,-0.367,3118
234.312,0.217,3118
234.316,0.767,3118
234.320,1.518,3118
234.324,1.577,3118
234.328,1.468,3120
234.332,1.153,3120
234.336,0.708,3120
234.340,0.175,3120
234.344,-0.388,3120
234.348,-0.983,3120
234.352,-1.530,3120
234.356,-1.975,3120
234.360,-2.212,3120
234.364,-2.292,3120
234.368,-2.167,3116
234.372,-1.855,3116
234.376,-1.407,3116
234.380,-0.873,3116
234.384,-0.323,3116
234.388,0.260,3116
234.392,0.818,3116
234.396,1.252,3116
234.400,1.577,3110
234.404,1.113,3110
234.408,0.667,3110
234.412,0.142,3110
234.416,-0.432,3110
234.420,-1.015,3110
234.424,-1.570,3110
234.428,-2.013,3110
234.432,-2.285,3110
234.436,-2.353,3110
234.440,-2.228,3156
234.444,-1.933,3156
234.448,-1.472,3156
234.452,-0.935,3156
234.456,-0.372,3156
234.460,0.215,3156
234.464,0.772,3156
234.468,1.220,3156
234.472,1.492,3156
234.476,1.567,3156
234.480,1.077,3117
234.484,0.120,3117
234.488,-0.415,3117
234.492,-1.002,3117
234.496,-1.567,3117
234.500,-2.010,3117
234.504,-2.272,3117
234.508,-2.342,3117
234.512,-2.228,3104
234.516,-1.933,3104
234.520,-1.482,3104
234.524,-0.938,3104
234.528,-0.383,3104
234.532,0.205,3104
234.536,0.757,3104
234.540,1.218,3104
234.544,1.500,3104
234.548,1.587,3104
234.552,1.472,3116
234.556,1.157,3116
234.560,0.102,3116
234.564,-0.375,3116
234.568,-0.968,3116
234.572,-1.530,3116
234.576,-1.988,3116
234.580,-2.257,3116
234.584,-2.333,3116
234.588,-2.217,3099
234.592,-1.903,3099
234.596,-1.462,3099
234.600,-0.932,3099
234.604,-0.378,3099
234.608,0.212,3099
234.612,0.770,3099
234.616,1.228,3099
234.620,1.498,3099
234.624,1.577,3099
234.628,1.472,3137
234.632,1.167,3137
234.636,0.728,3137
234.640,-0.455,3137
234.644,-0.968,3137
234.648,-1.530,3137
234.652,-1.982,3137
234.656,-2.250,3137
234.660,-2.328,3137
234.664,-2.217,3121
234.668,-1.927,3121
234.672,-1.488,3121
234.676,-0.943,3121
234.680,-0.393,3121
234.684,0.193,3121
234.688,0.745,3121
234.692,1.192,3121
234.696,1.470,3121
234.700,1.552,3121
234.704,1.435,3132
234.708,1.117,3132
234.712,0.698,3132
234.716,0.182,3132
234.720,-1.042,3132
234.724,-1.502,3132
234.728,-1.960,3132
234.732,-2.212,3132
234.736,-2.297,3132
234.740,-2.183,3110
234.744,-1.887,3110
234.748,-1.452,3110
234.752,-0.915,3110
234.756,-0.378,3110
234.760,0.207,3110
234.764,0.750,3110
234.768,1.195,3110
234.772,1.472,3110
234.776,1.548,3110
234.780,1.438,3139
234.784,1.137,3139
234.788,0.698,3139
234.792,0.175,3139
234.796,-0.378,3139
234.800,-1.603,3139
234.804,-1.975,3139
234.808,-2.212,3139
234.812,-2.292,3139
234.816,-2.180,3125
234.820,-1.880,3125
234.824,-1.442,3125
234.828,-0.905,3125
234.832,-0.365,3125
234.836,0.220,3125
234.840,0.770,3125
234.844,1.218,3125
234.848,1.495,3125
234.852,1.570,3125
234.856,1.458,3134
234.860,1.147,3134
234.864,0.698,3134
234.868,0.180,3134
234.872,-0.380,3134
234.876,-0.945,3134
234.880,-2.010,3134
234.884,-2.217,3134
234.888,-2.303,3134
234.892,-2.192,3135
234.896,-1.897,3135
234.900,-1.458,3135
234.904,-0.915,3135
234.908,-0.375,3135
234.912,0.198,3135
234.916,0.748,3135
234.920,1.202,3135
234.924,1.488,3135
234.928,1.573,3135
234.932,1.468,3136
234.936,1.157,3136
234.940,0.718,3136
234.944,0.193,3136
234.948,-0.362,3136
234.952,-0.943,3136
234.956,-1.505,3136
234.960,-2.260,3136
234.964,-2.312,3136
234.968,-2.208,3129
234.972,-1.897,3129
234.976,-1.482,3129
234.980,-0.932,3129
234.984,-0.378,3129
234.988,0.212,3129
234.992,0.772,3129
234.996,1.238,3129
235.000,1.508,3129
235.004,1.595,3129
235.008,1.490,3129
235.012,1.167,3129
235.016,0.718,3129
235.020,0.193,3129
235.024,-0.372,3129
235.028,-0.968,3129
235.032,-1.528,3129
235.036,-1.988,3129
235.040,-2.328,3129
235.044,-2.212,3134
235.048,-1.927,3134
235.052,-1.488,3134
235.056,-0.963,3134
235.060,-0.403,3134
235.064,0.177,3134
235.068,0.738,3134
235.072,1.188,3134
235.076,1.472,3134
235.080,1.558,3134
235.084,1.452,3124
235.088,1.117,3124
235.092,0.693,3124
235.096,0.172,3124
235.100,-0.395,3124
235.104,-0.983,3124
235.108,-1.542,3124
235.112,-1.992,3124
235.116,-2.257,3124
235.120,-2.180,3128
235.124,-1.480,3128
235.128,-0.940,3128
235.132,-0.395,3128
235.136,0.188,3128
235.140,0.738,3128
235.144,1.192,3128
235.148,1.482,3128
235.152,1.580,3128
235.156,1.472,3124
235.160,1.173,3124
235.164,0.738,3124
235.168,0.212,3124
235.172,-0.338,3124
235.176,-0.910,3124
235.180,-1.472,3124
235.184,-1.927,3124
235.188,-2.190,3124
235.192,-2.275,3124
235.196,-2.172,3113
235.200,-1.373,3113
235.204,-0.823,3113
235.208,-0.365,3113
235.212,0.220,3113
235.216,0.777,3113
235.220,1.230,3113
235.224,1.512,3113
235.228,1.613,3113
235.232,1.500,3124
235.236,1.177,3124
235.240,0.730,3124
235.244,0.210,3124
235.248,-0.362,3124
235.252,-0.943,3124
235.256,-1.505,3124
235.260,-1.968,3124
235.264,-2.228,3124
235.268,-2.312,3124
235.272,-2.205,3124
235.276,-1.907,3126
235.280,-0.833,3126
235.284,-0.385,3126
235.288,0.188,3126
235.292,0.738,3126
235.296,1.188,3126
235.300,1.475,3126
235.304,1.573,3126
235.308,1.472,3126
235.312,1.180,3131
235.316,0.718,3131
235.320,0.215,3131
235.324,-0.343,3131
235.328,-0.922,3131
235.332,-1.500,3131
235.336,-1.952,3131
235.340,-2.223,3131
235.344,-2.308,3131
235.348,-2.210,3131
235.352,-1.923,3119
235.356,-1.470,3119
235.360,-0.300,3119
235.364,0.182,3119
235.368,0.745,3119
235.372,1.208,3119
235.376,1.492,3119
235.380,1.587,3119
235.384,1.117,3109
235.388,0.210,3109
235.392,-0.345,3109
235.396,-0.927,3109
235.400,-1.492,3109
235.404,-1.948,3109
235.408,-2.215,3109
235.412,-2.297,3109
235.416,-2.192,3109
235.420,-1.905,3137
235.424,-1.462,3137
235.428,-0.932,3137
235.432,-0.388,3137
235.436,0.182,3137
235.440,1.238,3137
235.444,1.470,3137
235.448,1.552,3137
235.452,1.465,3137
235.456,1.167,3129
235.460,0.718,3129
235.464,0.210,3129
235.468,-0.343,3129
235.472,-0.907,3129
235.476,-1.470,3129
235.480,-1.923,3129
235.484,-2.188,3129
235.488,-2.285,3129
235.492,-2.178,3129
235.496,-1.897,3100
235.500,-1.452,3100
235.504,-0.932,3100
235.508,-0.388,3100
235.512,0.188,3100
235.516,0.743,3100
235.520,1.508,3100
235.524,1.567,3100
235.528,1.468,3100
235.532,1.177,3127
235.536,0.728,3127
235.540,0.223,3127
235.544,-0.323,3127
235.548,-0.892,3127
235.552,-1.452,3127
235.556,-1.897,3127
235.560,-2.175,3127
235.564,-2.268,3127
235.568,-2.172,3127
235.572,-1.890,3114
235.576,-1.455,3114
235.580,-0.927,3114
235.584,-0.383,3114
235.588,0.188,3114
235.592,0.743,3114
235.596,1.192,3114
235.600,1.573,3114
235.604,1.470,3114
235.608,1.155,3129
235.612,0.172,3129
235.616,-0.333,3129
235.620,-0.905,3129
235.624,-1.472,3129
235.628,-1.927,3129
235.632,-2.192,3129
235.636,-2.290,3129
235.640,-2.188,3129
235.644,-1.900,3121
235.648,-1.458,3121
235.652,-0.932,3121
235.656,-0.380,3121
235.660,0.205,3121
235.664,0.767,3121
235.668,1.215,3121
235.672,1.500,3121
235.676,1.583,3121
235.680,1.100,3127
235.684,0.117,3127
235.688,-0.427,3127
235.692,-0.990,3127
235.696,-1.552,3127
235.700,-1.985,3127
235.704,-2.260,3127
235.708,-2.340,3127
235.712,-2.232,3127
235.716,-1.950,3116
235.720,-1.492,3116
235.724,-0.965,3116
235.728,-0.412,3116
235.732,0.217,3116
235.736,0.750,3116
235.740,1.192,3116
235.744,1.492,3116
235.748,1.587,3116
235.752,1.492,3116
235.756,1.183,3127
235.760,0.113,3127
235.764,-0.443,3127
235.768,-0.943,3127
235.772,-1.510,3127
235.776,-1.972,3127
235.780,-2.250,3127
235.784,-2.335,3127
235.788,-2.248,3127
235.792,-1.968,3124
235.796,-1.498,3124
235.800,-0.983,3124
235.804,-0.420,3124
235.808,0.172,3124
235.812,0.733,3124
235.816,1.183,3124
235.820,1.472,3124
235.824,1.560,3124
235.828,1.462,3124
235.832,1.170,3133
235.836,0.718,3133
235.840,-0.453,3133
235.844,-0.980,3133
235.848,-1.495,3133
235.852,-1.960,3133
235.856,-2.228,3133
235.860,-2.328,3133
235.864,-2.223,3133
235.868,-1.940,3145
235.872,-1.482,3145
235.876,-0.943,3145
235.880,-0.390,3145
235.884,0.193,3145
235.888,0.745,3145
235.892,1.205,3145
235.896,1.492,3145
235.900,1.577,3145
235.904,1.488,3145
235.908,1.188,3133
235.912,0.738,3133
235.916,0.228,3133
235.920,-1.073,3133
235.924,-1.482,3133
235.928,-1.952,3133
235.932,-2.225,3133
235.936,-2.325,3133
235.940,-2.228,3133
235.944,-1.948,3138
235.948,-1.502,3138
235.952,-0.983,3138
235.956,-0.430,3138
235.960,0.152,3138
235.964,0.713,3138
235.968,1.180,3138
235.972,1.470,3138
235.976,1.558,3138
235.980,1.462,3138
235.984,1.177,3127
235.988,0.728,3127
235.992,0.205,3127
235.996,-0.347,3127
236.000,-1.577,3127
236.004,-1.955,3127
236.008,-2.228,3127
236.012,-2.322,3127
236.016,-2.225,3127
236.020,-1.938,3121
236.024,-1.500,3121
236.028,-0.983,3121
236.032,-0.425,3121
236.036,0.158,3121
236.040,0.713,3121
236.044,1.183,3121
236.048,1.468,3121
236.052,1.575,3121
236.056,1.490,3121
236.060,1.183,3137
236.064,0.733,3137
236.068,0.212,3137
236.072,-0.340,3137
236.076,-0.912,3137
236.080,-1.995,3137
236.084,-2.260,3137
236.088,-2.308,3137
236.092,-2.208,3137
236.096,-1.930,3125
236.100,-1.480,3125
236.104,-0.943,3125
236.108,-0.412,3125
236.112,0.177,3125
236.116,0.735,3125
236.120,1.190,3125
236.124,1.500,3125
236.128,1.587,3125
236.132,1.502,3125
236.136,1.210,3090
236.140,0.767,3090
236.144,0.247,3090
236.148,-0.307,3090
236.152,-0.895,3090
236.156,-1.470,3090
236.160,-2.243,3090
236.164,-2.303,3090
236.168,-2.192,3090
236.172,-1.927,3105
236.176,-1.488,3105
236.180,-0.963,3105
236.184,-0.412,3105
236.188,0.152,3105
236.192,0.710,3105
236.196,1.173,3105
236.200,1.460,3105
236.204,1.548,3105
236.208,1.462,3105
236.212,1.173,3121
236.216,0.718,3121
236.220,0.207,3121
236.224,-0.347,3121
236.228,-0.930,3121
236.232,-1.498,3121
236.236,-1.952,3121
236.240,-2.312,3121
236.244,-2.217,3121
236.248,-1.942,3127
236.252,-1.492,3127
236.256,-0.965,3127
236.260,-0.407,3127
236.264,0.182,3127
236.268,0.738,3127
236.272,1.198,3127
236.276,1.490,3127
236.280,1.577,3127
236.284,1.485,3127
236.288,1.192,3127
236.292,0.745,3120
236.296,0.217,3120
236.300,-0.328,3120
236.304,-0.905,3120
236.308,-1.468,3120
236.312,-1.935,3120
236.316,-2.208,3120
236.320,-2.183,3120
236.324,-1.942,3120
236.328,-1.508,3119
236.332,-0.988,3119
236.336,-0.443,3119
236.340,0.135,3119
236.344,0.708,3119
236.348,1.170,3119
236.352,1.468,3119
236.356,1.573,3119
236.360,1.485,3119
236.364,1.185,3119
236.368,0.743,3108
236.372,0.207,3108
236.376,-0.343,3108
236.380,-0.932,3108
236.384,-1.495,3108
236.388,-1.962,3108
236.392,-2.225,3108
236.396,-2.317,3108
236.400,-1.867,3110
236.404,-0.970,3110
236.408,-0.415,3110
236.412,0.175,3110
236.416,0.728,3110
236.420,1.192,3110
236.424,1.492,3110
236.428,1.583,3110
236.432,1.500,3110
236.436,1.205,3110
236.440,0.757,3129
236.444,0.233,3129
236.448,-0.323,3129
236.452,-0.897,3129
236.456,-1.458,3129
236.460,-1.927,3129
236.464,-2.197,3129
236.468,-2.297,3129
236.472,-2.210,3129
236.476,-1.938,3129
236.480,-0.887,3107
236.484,0.172,3107
236.488,0.713,3107
236.492,1.177,3107
236.496,1.458,3107
236.500,1.548,3107
236.504,1.438,3107
236.508,1.153,3107
236.512,0.715,3106
236.516,0.182,3106
236.520,-0.375,3106
236.524,-0.948,3106
236.528,-1.540,3106
236.532,-1.975,3106
236.536,-2.257,3106
236.540,-2.345,3106
236.544,-2.257,3106
236.548,-1.972,3106
236.552,-1.532,3120
236.556,-0.988,3120
236.560,0.237,3120
236.564,0.703,3120
236.568,1.183,3120
236.572,1.470,3120
236.576,1.580,3120
236.580,1.488,3120
236.584,1.188,3120
236.588,0.748,3114
236.592,0.220,3114
236.596,-0.333,3114
236.600,-0.907,3114
236.604,-1.470,3114
236.608,-1.942,3114
236.612,-2.228,3114
236.616,-2.337,3114
236.620,-2.257,3114
236.624,-1.980,3114
236.628,-1.538,3119
236.632,-1.008,3119
236.636,-0.455,3119
236.640,0.772,3119
236.644,1.157,3119
236.648,1.458,3119
236.652,1.555,3119
236.656,1.478,3119
236.660,1.192,3119
236.664,0.757,3117
236.668,0.230,3117
236.672,-0.323,3117
236.676,-0.892,3117
236.680,-1.458,3117
236.684,-1.923,3117
236.688,-2.195,3117
236.692,-2.295,3117
236.696,-2.208,3117
236.700,-1.938,3117
236.704,-1.508,3093
236.708,-0.963,3093
236.712,-0.417,3093
236.716,0.152,3093
236.720,1.258,3093
236.724,1.532,3093
236.728,1.617,3093
236.732,1.515,3093
236.736,1.232,3093
236.740,0.792,3123
236.744,0.245,3123
236.748,-0.302,3123
236.752,-0.892,3123
236.756,-1.458,3123
236.760,-1.907,3123
236.764,-2.192,3123
236.768,-2.297,3123
236.772,-2.210,3123
236.776,-1.942,3123
236.780,-1.522,3128
236.784,-0.990,3128
